StartTime: 2025-07-09 16:50:43
Timestamp;W;A;D;Space;HP;HRV;State;Breathing;Death;EnemiesVisible;Checkpoint;X;Y
1,35;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,37;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,38;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,40;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,42;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,43;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,45;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,47;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,48;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,50;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,52;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,53;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,55;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,57;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,58;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,60;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,62;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,63;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,65;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,67;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,68;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,70;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,72;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,73;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,75;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,77;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,78;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,80;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,82;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,83;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,85;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,86;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,88;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,90;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,91;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,93;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,95;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,96;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
1,98;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,00;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,01;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,03;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,05;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,06;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,08;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,10;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,11;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,13;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,15;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,16;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,18;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,20;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,21;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,23;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,25;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,26;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,28;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,30;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,31;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,33;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,35;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,36;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,38;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,40;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,41;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,43;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,45;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,46;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,48;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,50;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,51;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,53;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,55;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,56;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,58;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,60;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,61;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,63;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,65;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,66;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,68;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,70;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,71;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,73;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,75;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,76;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,78;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,80;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,81;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,83;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,85;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,86;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,88;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,90;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,91;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,93;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,95;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,96;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
2,98;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,00;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,01;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,03;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,05;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,06;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,08;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,09;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,11;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,13;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,14;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,16;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,18;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,19;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,21;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,23;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,24;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,26;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,28;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,29;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,31;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,33;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,34;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,36;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,38;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,39;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,41;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,43;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,44;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,46;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,48;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,49;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,51;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,53;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,54;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,56;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,58;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,59;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,61;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,63;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,64;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,66;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,68;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,69;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,71;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,73;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,74;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,76;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,78;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,79;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,81;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,83;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,84;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,86;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,88;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,89;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,91;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,93;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,94;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,96;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,98;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
3,99;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,01;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,03;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,04;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,06;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,08;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,09;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,11;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,13;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,14;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,16;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,18;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,19;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,21;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,23;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,24;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,26;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,28;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,29;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,31;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,32;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,34;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,36;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,37;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,39;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,41;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,42;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,44;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,46;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,47;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,49;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,51;0;0;0;0;85;104;0;0;0;0;0;-14,00;-9,13
4,52;0;0;1;0;85;104;0;0;0;0;0;-14,00;-9,13
4,54;0;0;1;0;85;104;0;0;0;0;0;-14,00;-9,13
4,56;0;0;1;0;85;104;0;0;0;0;0;-14,00;-9,13
4,57;0;0;1;0;85;104;0;0;0;0;0;-14,00;-9,13
4,59;0;0;1;0;85;104;0;0;0;0;0;-14,00;-9,13
4,61;0;0;1;0;85;104;0;0;0;0;0;-14,00;-9,13
4,62;0;0;1;0;85;104;0;0;0;0;0;-14,00;-9,13
4,64;0;0;1;0;85;104;0;0;0;0;0;-14,00;-9,13
4,66;0;0;1;0;85;104;0;0;0;0;0;-13,89;-9,13
4,67;0;0;1;0;85;104;0;0;0;0;0;-13,78;-9,13
4,69;0;0;1;0;85;104;0;0;0;0;0;-13,66;-9,13
4,71;0;0;1;0;85;104;0;0;0;0;0;-13,66;-9,13
4,72;0;0;1;0;85;104;0;0;0;0;0;-13,55;-9,13
4,74;0;0;1;0;85;104;0;0;0;0;0;-13,44;-9,13
4,76;0;0;1;0;85;104;0;0;0;0;0;-13,33;-9,13
4,77;0;0;1;0;85;104;0;0;0;0;0;-13,22;-9,13
4,79;0;0;1;0;85;104;0;0;0;0;0;-13,10;-9,13
4,81;0;0;1;0;85;104;0;0;0;0;0;-13,10;-9,13
4,82;0;0;1;0;85;104;0;0;0;0;0;-12,99;-9,13
4,84;0;0;1;0;85;104;0;0;0;0;0;-12,88;-9,13
4,86;0;0;0;0;85;104;0;0;0;0;0;-12,77;-9,13
4,87;0;0;0;0;85;104;0;0;0;0;0;-12,77;-9,13
4,89;0;0;0;0;85;104;0;0;0;0;0;-12,77;-9,13
4,91;0;0;0;0;85;104;0;0;0;0;0;-12,77;-9,13
4,92;0;0;0;0;85;104;0;0;0;0;0;-12,77;-9,13
4,94;0;0;0;0;85;104;0;0;0;0;0;-12,77;-9,13
4,96;0;0;0;0;85;104;0;0;0;0;0;-12,77;-9,13
4,97;0;0;0;0;85;104;0;0;0;0;0;-12,77;-9,13
4,99;0;0;1;0;85;104;0;0;0;0;0;-12,77;-9,13
5,01;0;0;1;0;85;104;0;0;0;0;0;-12,77;-9,13
5,02;0;0;1;0;85;104;0;0;0;0;0;-12,65;-9,13
5,04;0;0;1;0;85;104;0;0;0;0;0;-12,54;-9,13
5,06;0;0;1;0;85;104;0;0;0;0;0;-12,43;-9,13
5,07;0;0;1;0;85;104;0;0;0;0;0;-12,32;-9,13
5,09;0;0;1;0;85;104;0;0;0;0;0;-12,21;-9,13
5,11;1;0;1;0;85;104;0;0;0;0;0;-12,21;-9,13
5,12;1;0;1;0;85;104;0;0;0;0;0;-12,09;-8,80
5,14;1;0;1;0;85;104;0;0;0;0;0;-11,97;-8,48
5,16;1;0;1;0;85;104;0;0;0;0;0;-11,86;-8,18
5,17;1;0;1;0;85;104;0;0;0;0;0;-11,74;-7,89
5,19;1;0;1;0;85;104;0;0;0;0;0;-11,63;-7,61
5,21;1;0;1;0;85;104;0;0;0;0;0;-11,63;-7,61
5,22;1;0;1;0;85;104;0;0;0;0;0;-11,51;-7,35
5,24;1;0;1;0;85;104;0;0;0;0;0;-11,39;-7,10
5,26;1;0;1;0;85;104;0;0;0;0;0;-11,28;-6,87
5,27;1;0;1;0;85;104;0;0;0;0;0;-11,16;-6,65
5,29;1;0;1;0;85;104;0;0;0;0;0;-11,16;-6,65
5,31;1;0;1;0;85;104;0;0;0;0;0;-11,05;-6,44
5,32;1;1;1;0;85;104;0;0;0;0;0;-10,93;-6,25
5,34;1;1;1;0;85;104;0;0;0;0;0;-10,93;-6,07
5,36;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,90
5,37;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,75
5,39;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,75
5,41;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,61
5,42;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,49
5,44;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,38
5,46;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,28
5,47;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,20
5,49;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,20
5,51;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,13
5,52;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,07
5,54;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,03
5,55;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,00
5,57;1;1;1;0;85;104;0;0;0;0;0;-10,93;-4,99
5,59;1;1;1;0;85;104;0;0;0;0;0;-10,93;-4,99
5,60;1;1;1;0;85;104;0;0;0;0;0;-10,93;-4,99
5,62;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,00
5,64;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,04
5,65;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,10
5,67;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,18
5,69;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,18
5,70;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,29
5,72;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,42
5,74;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,58
5,75;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,75
5,77;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,95
5,79;1;1;1;0;85;104;0;0;0;0;0;-10,93;-5,95
5,80;1;1;1;0;85;104;0;0;0;0;0;-10,93;-6,18
5,82;1;0;1;0;85;104;0;0;0;0;0;-10,93;-6,43
5,84;0;0;1;0;85;104;0;0;0;0;0;-10,81;-6,70
5,85;0;0;0;0;85;104;0;0;0;0;0;-10,70;-7,00
5,87;0;0;0;0;85;104;0;0;0;0;0;-10,70;-7,31
5,89;0;0;0;0;85;104;0;0;0;0;0;-10,70;-7,31
5,90;0;0;0;0;85;104;0;0;0;0;0;-10,70;-7,66
5,92;0;0;0;0;85;104;0;0;0;0;0;-10,70;-8,02
5,94;0;0;0;0;85;104;0;0;0;0;0;-10,70;-8,41
5,95;0;0;0;0;85;104;0;0;0;0;0;-10,70;-8,83
5,97;0;0;0;0;85;104;0;0;0;0;0;-10,70;-9,13
5,99;0;0;0;0;85;104;0;0;0;0;0;-10,70;-9,13
6,00;0;0;1;0;85;104;0;0;0;0;0;-10,70;-9,13
6,02;0;0;1;0;85;104;0;0;0;0;0;-10,59;-9,13
6,04;0;0;1;0;85;104;0;0;0;0;0;-10,47;-9,15
6,05;0;0;1;0;85;104;0;0;0;0;0;-10,36;-9,20
6,07;1;0;1;0;85;104;0;0;0;0;0;-10,24;-9,27
6,09;1;0;1;0;85;104;0;0;0;0;0;-10,24;-9,27
6,10;1;0;1;0;85;104;0;0;0;0;0;-10,12;-9,36
6,12;1;0;1;0;85;104;0;0;0;0;0;-10,01;-9,48
6,14;1;0;1;0;85;104;0;0;0;0;0;-9,89;-9,62
6,15;1;0;1;0;85;104;0;0;0;0;0;-9,78;-9,78
6,17;1;0;1;0;85;104;0;0;0;0;0;-9,66;-9,97
6,19;0;0;1;0;85;104;0;0;0;0;0;-9,66;-9,97
6,20;0;0;1;0;75;104;0;0;0;0;0;-9,54;-10,19
6,22;0;0;1;0;75;104;0;0;0;0;0;-9,43;-10,42
6,24;0;0;1;0;75;104;0;0;0;0;0;-9,31;-10,67
6,25;0;0;1;0;75;104;0;0;0;0;0;-9,20;-10,93
6,27;0;0;1;0;75;104;0;0;0;0;0;-9,08;-11,20
6,29;0;0;1;0;75;104;0;0;0;0;0;-9,08;-11,20
6,30;0;0;1;0;75;104;0;0;0;0;0;-9,01;-11,20
6,32;1;0;1;0;75;104;0;0;0;0;0;-9,01;-11,20
6,34;1;0;1;0;75;104;0;0;0;0;0;-9,01;-10,87
6,35;1;0;1;0;75;104;0;0;0;0;0;-9,01;-10,55
6,37;1;0;1;0;75;104;0;0;0;0;0;-9,01;-10,25
6,39;1;0;1;0;75;104;0;0;0;0;0;-9,01;-10,25
